$formatNumber(99.5, "‰ ee$##")	"‰ ee$99500"
$formatNumber(99.5, "$1 10,1", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "-1‰%-", {"exponent-separator": "."})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(1.3, "-0-# %#", {"digit": "9"})	"-130-# %#"
$formatNumber(0.000012345, "‰$e0")	"‰$e0"
$formatNumber(99.5, ", 9#$#")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "‰00%#0")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(0.000012345, "0", {"exponent-separator": "E"})	"0"
$formatNumber(99.5, "0E$EE%")	"9950E$EE%"
$formatNumber(7, "0 0#-#", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "0,", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(7, "00-,‰10", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "#0", {"digit": "9"})	"#1"
$formatNumber(99.5, "-", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "E00#e", {"exponent-separator": "."})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, ",e E0", {"digit": "9"})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1.3, "-$E$ 00", {"exponent-separator": "E"})	"-$E$ 01"
$formatNumber(0.000012345, "0‰%#", {"digit": "9"})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(99.5, "0E%011-")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "0E‰ $‰0", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "e1-", {"digit": "9"})	"e0-"
$formatNumber(1234.5678, ",0-", {"exponent-separator": "E"})	"1,2,3,5-"
$formatNumber(99.5, "90e,", {"exponent-separator": "."})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(0.000012345, "0#‰ ")	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(1234.5678, "E0", {"exponent-separator": "."})	"E1235"
$formatNumber(1.3, "0%0")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "‰,$%1", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "1‰09%#", {"digit": "9"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
$formatNumber(99.5, "$0‰%$", {"exponent-separator": "."})	ERR D3084 The sub-picture must not contain both a 'percent' and a 'per-mille' character
$formatNumber(1.3, "#.9#", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(0.000012345, "e.$‰, %", {"exponent-separator": "."})	ERR D3085 The mantissa part of a sub-picture must contain at least one character that is either an 'optional digit character' or a member of the 'decimal digit family'
$formatNumber(1.3, "9-0E", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "1$", {"digit": "9"})	"100$"
$formatNumber(7, "e-e", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "%")	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "0e-.01-", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1234.5678, ".10", {"exponent-separator": "E"})	"1234.57"
$formatNumber(99.5, "0%1.,,#")	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(99.5, "91,-", {"digit": "9"})	ERR D3088 The sub-picture must not contain a 'grouping-separator' at the end of the integer part
$formatNumber(1234.5678, "9,.-", {"digit": "9"})	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(1.3, "#.1#- #", {"digit": "9"})	"#1.3#- #"
$formatNumber(1234.5678, "%10 ", {"exponent-separator": "."})	"%123457 "
$formatNumber(1234.5678, "$0  09", {"exponent-separator": "E"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, " ,.‰")	ERR D3087 The sub-picture must not contain a 'grouping-separator' character that appears adjacent to a 'decimal-separator' character
$formatNumber(99.5, "1")	"100"
$formatNumber(1234.5678, "#.00#‰ ")	"1234567.80‰ "
$formatNumber(7, " ", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "#0.", {"exponent-separator": "."})	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(99.5, "1e#e. .")	ERR D3093 The exponent part of the sub-picture must comprise only of one or more characters that are members of the 'decimal digit family'
$formatNumber(1.3, "1 99%-0", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(7, "$%e0%")	ERR D3082 The sub-picture must not contain more than one instance of the 'percent' character
$formatNumber(99.5, "e99e‰,9", {"exponent-separator": "."})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(0.000012345, "9E$", {"digit": "9"})	"0E$"
$formatNumber(99.5, ",,0", {"exponent-separator": "E"})	ERR D3089 The sub-picture must not contain two adjacent instances of the 'grouping-separator' character
$formatNumber(7, "%", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, ".# ", {"exponent-separator": "E"})	"1.3 "
$formatNumber(1234.5678, "0‰", {"exponent-separator": "E"})	"1234568‰"
$formatNumber(7, "###", {"exponent-separator": "E"})	"7"
$formatNumber(1234.5678, " 9 0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(1.3, "0 .00 0", {"digit": "9"})	ERR D3086 The sub-picture must not contain a passive character that is preceded by an active character and that is followed by another active character
$formatNumber(99.5, "000%#0", {"exponent-separator": "E"})	ERR D3090 The integer part of the sub-picture must not contain a member of the 'decimal digit family' that is followed by an instance of the 'optional digit character'
